tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2
Table1a,2021.0,3.0,30977.0,31136.0,Chicago," IL""""",Jacksonville," FL""""",13930.0,12451.0,ORD,JAX,864.0,398.0,201.28,UA,0.495,200.05,AA,0.4426,199.57202131393012451ORDJAX
Table1a,2021.0,3.0,30977.0,31295.0,Chicago," IL""""",Detroit," MI""""",13232.0,11433.0,MDW,DTW,235.0,169.0,150.12,DL,0.5293,157.0,WN,0.47,142.29202131323211433MDWDTW
Table1a,2021.0,3.0,30977.0,31295.0,Chicago," IL""""",Detroit," MI""""",13930.0,11433.0,ORD,DTW,235.0,505.0,164.72,DL,0.5496,161.94,DL,0.5496,161.94202131393011433ORDDTW
Table1a,2021.0,3.0,30977.0,31453.0,Chicago," IL""""",Houston," TX""""",13232.0,12191.0,MDW,HOU,945.0,794.0,136.32,WN,0.9966,136.26,WN,0.9966,136.26202131323212191MDWHOU
Table1a,2021.0,3.0,30977.0,31453.0,Chicago," IL""""",Houston," TX""""",13232.0,12266.0,MDW,IAH,945.0,290.0,121.02,WN,0.9756,119.92,WN,0.9756,119.92202131323212266MDWIAH
Table1a,2021.0,3.0,30977.0,31453.0,Chicago," IL""""",Houston," TX""""",13930.0,12191.0,ORD,HOU,945.0,53.0,146.68,WN,0.7243,136.46,WN,0.7243,136.46202131393012191ORDHOU
Table1a,2021.0,3.0,30977.0,31453.0,Chicago," IL""""",Houston," TX""""",13930.0,12266.0,ORD,IAH,945.0,1783.0,148.0,UA,0.6705,160.44,AA,0.2406,130.03202131393012266ORDIAH
Table1a,2021.0,3.0,30977.0,31454.0,Chicago," IL""""",Orlando," FL""""",13232.0,13204.0,MDW,MCO,1005.0,1377.0,131.61,WN,0.9861,130.68,WN,0.9861,130.68202131323213204MDWMCO
Table1a,2021.0,3.0,30977.0,31454.0,Chicago," IL""""",Orlando," FL""""",13930.0,13204.0,ORD,MCO,1005.0,2560.0,132.32,UA,0.38,145.57,NK,0.1021,74.50202131393013204ORDMCO
Table1a,2021.0,3.0,30977.0,31504.0,Chicago," IL""""",Valparaiso," FL""""",13232.0,15624.0,MDW,VPS,796.0,85.0,132.27,WN,0.8688,136.04,G4,0.0968,77.43202131323215624MDWVPS
Table1a,2021.0,3.0,30977.0,31504.0,Chicago," IL""""",Valparaiso," FL""""",13930.0,15624.0,ORD,VPS,796.0,132.0,146.99,AA,0.6878,141.2,AA,0.6878,141.20202131393015624ORDVPS
Table1a,2021.0,3.0,30977.0,31638.0,Chicago," IL""""",Fresno," CA""""",13232.0,11638.0,MDW,FAT,1738.0,18.0,242.69,WN,0.9938,240.55,WN,0.9938,240.55202131323211638MDWFAT
Table1a,2021.0,3.0,30977.0,31638.0,Chicago," IL""""",Fresno," CA""""",13930.0,11638.0,ORD,FAT,1738.0,183.0,235.61,AA,0.6081,214.24,AA,0.6081,214.24202131393011638ORDFAT
Table1a,2021.0,3.0,30977.0,31650.0,Chicago," IL""""",Minneapolis/St. Paul," MN""""",13232.0,13487.0,MDW,MSP,349.0,573.0,124.21,WN,0.605,118.35,WN,0.605,118.35202131323213487MDWMSP
Table1a,2021.0,3.0,30977.0,31650.0,Chicago," IL""""",Minneapolis/St. Paul," MN""""",13930.0,13487.0,ORD,MSP,349.0,1374.0,127.76,DL,0.3826,140.85,SY,0.101,81.82202131393013487ORDMSP
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13232.0,11618.0,MDW,EWR,773.0,13.0,240.47,DL,0.9918,241.26,DL,0.9918,241.26202131323211618MDWEWR
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13232.0,12197.0,MDW,HPN,773.0,1.0,323.8,DL,1.0,323.8,DL,1.0,323.80202131323212197MDWHPN
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13232.0,12391.0,MDW,ISP,773.0,23.0,185.27,WN,0.9904,184.69,WN,0.9904,184.69202131323212391MDWISP
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13232.0,12478.0,MDW,JFK,773.0,4.0,189.33,DL,1.0,189.33,DL,1.0,189.33202131323212478MDWJFK
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13232.0,12953.0,MDW,LGA,773.0,500.0,192.12,WN,0.9957,191.8,WN,0.9957,191.80202131323212953MDWLGA
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,11618.0,ORD,EWR,773.0,1831.0,238.64,UA,0.6111,251.88,AA,0.3287,220.26202131393011618ORDEWR
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,12197.0,ORD,HPN,773.0,193.0,232.17,UA,0.5818,220.95,UA,0.5818,220.95202131393012197ORDHPN
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,12391.0,ORD,ISP,773.0,22.0,193.58,WN,0.7805,175.41,WN,0.7805,175.41202131393012391ORDISP
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,12478.0,ORD,JFK,773.0,717.0,226.35,DL,0.5112,238.37,AA,0.256,212.43202131393012478ORDJFK
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,12953.0,ORD,LGA,773.0,3129.0,213.08,DL,0.3903,220.07,UA,0.2599,206.96202131393012953ORDLGA
Table1a,2021.0,3.0,30977.0,31703.0,Chicago," IL""""",New York City," NY (Metropolitan Area)""""",13930.0,15070.0,ORD,SWF,773.0,2.0,223.55,AA,1.0,223.55,AA,1.0,223.55202131393015070ORDSWF
Table1a,2021.0,3.0,30977.0,31714.0,Chicago," IL""""",Fort Myers," FL""""",13232.0,14635.0,MDW,RSW,1120.0,542.0,117.4,WN,0.9924,117.01,WN,0.9924,117.01202131323214635MDWRSW
Table1a,2021.0,3.0,30977.0,31714.0,Chicago," IL""""",Fort Myers," FL""""",13930.0,14635.0,ORD,RSW,1120.0,988.0,134.27,UA,0.4899,147.36,AA,0.4124,125.28202131393014635ORDRSW
Table1a,2021.0,3.0,30977.0,31871.0,Chicago," IL""""",Greenville/Spartanburg," SC""""",13232.0,11996.0,MDW,GSP,577.0,23.0,200.28,WN,0.6286,177.21,WN,0.6286,177.21202131323211996MDWGSP
Table1a,2021.0,3.0,30977.0,31871.0,Chicago," IL""""",Greenville/Spartanburg," SC""""",13930.0,11996.0,ORD,GSP,577.0,182.0,219.78,UA,0.5024,231.05,AA,0.3847,205.32202131393011996ORDGSP
Table1a,2021.0,3.0,30977.0,31884.0,Chicago," IL""""",Spokane," WA""""",13232.0,11884.0,MDW,GEG,1511.0,47.0,210.01,WN,0.9651,207.29,WN,0.9651,207.29202131323211884MDWGEG
Table1a,2021.0,3.0,30977.0,31884.0,Chicago," IL""""",Spokane," WA""""",13930.0,11884.0,ORD,GEG,1511.0,131.0,247.04,AA,0.3788,253.25,DL,0.1439,218.09202131393011884ORDGEG
Table1a,2021.0,3.0,30977.0,32211.0,Chicago," IL""""",Las Vegas," NV""""",13232.0,12889.0,MDW,LAS,1521.0,1263.0,180.92,WN,0.991,180.92,WN,0.991,180.92202131323212889MDWLAS
Table1a,2021.0,3.0,30977.0,32211.0,Chicago," IL""""",Las Vegas," NV""""",13930.0,12889.0,ORD,LAS,1521.0,2703.0,174.44,AA,0.368,189.94,NK,0.1726,104.53202131393012889ORDLAS
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13232.0,13796.0,MDW,OAK,1855.0,322.0,234.91,WN,0.997,234.74,WN,0.997,234.74202131323213796MDWOAK
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13232.0,14771.0,MDW,SFO,1855.0,146.0,215.17,WN,0.9755,214.14,WN,0.9755,214.14202131323214771MDWSFO
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13232.0,14831.0,MDW,SJC,1855.0,207.0,242.89,WN,0.9974,243.01,WN,0.9974,243.01202131323214831MDWSJC
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13930.0,13796.0,ORD,OAK,1855.0,152.0,146.6,NK,0.7625,118.46,NK,0.7625,118.46202131393013796ORDOAK
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13930.0,14771.0,ORD,SFO,1855.0,2286.0,281.54,UA,0.5628,303.59,AA,0.3057,262.22202131393014771ORDSFO
Table1a,2021.0,3.0,30977.0,32457.0,Chicago," IL""""",San Francisco," CA (Metropolitan Area)""""",13930.0,14831.0,ORD,SJC,1855.0,148.0,254.54,AA,0.4864,243.54,WN,0.2059,236.22202131393014831ORDSJC
Table1a,2021.0,3.0,30977.0,32467.0,Chicago," IL""""",Miami," FL (Metropolitan Area)""""",13232.0,11697.0,MDW,FLL,1197.0,532.0,112.44,WN,0.9851,111.03,WN,0.9851,111.03202131323211697MDWFLL
Table1a,2021.0,3.0,30977.0,32467.0,Chicago," IL""""",Miami," FL (Metropolitan Area)""""",13232.0,13303.0,MDW,MIA,1197.0,333.0,114.73,WN,0.983,113.89,WN,0.983,113.89202131323213303MDWMIA
Table1a,2021.0,3.0,30977.0,32467.0,Chicago," IL""""",Miami," FL (Metropolitan Area)""""",13930.0,11697.0,ORD,FLL,1197.0,1366.0,123.01,UA,0.5615,131.95,NK,0.1343,79.94202131393011697ORDFLL
Table1a,2021.0,3.0,30977.0,32467.0,Chicago," IL""""",Miami," FL (Metropolitan Area)""""",13930.0,13303.0,ORD,MIA,1197.0,1548.0,142.39,AA,0.6762,148.97,UA,0.2579,134.94202131393013303ORDMIA
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13232.0,10800.0,MDW,BUR,1750.0,109.0,226.66,WN,0.995,226.59,WN,0.995,226.59202131323210800MDWBUR
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13232.0,12892.0,MDW,LAX,1750.0,712.0,189.49,WN,0.9744,188.3,WN,0.9744,188.30202131323212892MDWLAX
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13232.0,12954.0,MDW,LGB,1750.0,135.0,158.64,WN,0.9911,158.7,WN,0.9911,158.70202131323212954MDWLGB
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13232.0,13891.0,MDW,ONT,1750.0,132.0,214.65,WN,0.9884,214.7,WN,0.9884,214.70202131323213891MDWONT
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13232.0,14908.0,MDW,SNA,1750.0,109.0,229.34,WN,0.979,227.47,WN,0.979,227.47202131323214908MDWSNA
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13930.0,10800.0,ORD,BUR,1750.0,38.0,235.96,AA,0.3971,231.33,WN,0.3246,223.58202131393010800ORDBUR
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13930.0,12892.0,ORD,LAX,1750.0,4041.0,200.8,AA,0.4688,207.55,NK,0.1269,103.23202131393012892ORDLAX
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13930.0,12954.0,ORD,LGB,1750.0,23.0,187.6,WN,0.6161,176.25,WN,0.6161,176.25202131393012954ORDLGB
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13930.0,13891.0,ORD,ONT,1750.0,243.0,170.55,AA,0.4615,198.98,F9,0.3688,80.76202131393013891ORDONT
Table1a,2021.0,3.0,30977.0,32575.0,Chicago," IL""""",Los Angeles," CA (Metropolitan Area)""""",13930.0,14908.0,ORD,SNA,1750.0,740.0,267.23,AA,0.6994,264.63,AA,0.6994,264.63202131393014908ORDSNA
Table1a,2021.0,3.0,30977.0,33044.0,Chicago," IL""""",Louisville," KY""""",13232.0,14730.0,MDW,SDF,286.0,98.0,137.95,WN,0.9933,138.1,WN,0.9933,138.10202131323214730MDWSDF
Table1a,2021.0,3.0,30977.0,33044.0,Chicago," IL""""",Louisville," KY""""",13930.0,14730.0,ORD,SDF,286.0,190.0,148.96,UA,0.5264,146.49,UA,0.5264,146.49202131393014730ORDSDF
Table1a,2021.0,3.0,30977.0,33105.0,Chicago," IL""""",Cincinnati," OH""""",13232.0,11193.0,MDW,CVG,264.0,71.0,130.46,WN,0.9601,126.87,WN,0.9601,126.87202131323211193MDWCVG
Table1a,2021.0,3.0,30977.0,33105.0,Chicago," IL""""",Cincinnati," OH""""",13930.0,11193.0,ORD,CVG,264.0,342.0,155.93,AA,0.5262,150.88,AA,0.5262,150.88202131393011193ORDCVG
Table1a,2021.0,3.0,30977.0,33192.0,Chicago," IL""""",Sacramento," CA""""",13232.0,14893.0,MDW,SMF,1790.0,173.0,257.69,WN,0.9912,257.51,WN,0.9912,257.51202131323214893MDWSMF
Table1a,2021.0,3.0,30977.0,33192.0,Chicago," IL""""",Sacramento," CA""""",13930.0,14893.0,ORD,SMF,1790.0,472.0,266.67,UA,0.6459,279.75,AA,0.2302,252.69202131393014893ORDSMF
Table1a,2021.0,3.0,30977.0,33195.0,Chicago," IL""""",Tampa," FL (Metropolitan Area)""""",13232.0,15304.0,MDW,TPA,1011.0,793.0,120.62,WN,0.9877,119.91,WN,0.9877,119.91202131323215304MDWTPA
Table1a,2021.0,3.0,30977.0,33195.0,Chicago," IL""""",Tampa," FL (Metropolitan Area)""""",13930.0,15304.0,ORD,TPA,1011.0,1307.0,130.32,UA,0.5115,134.34,UA,0.5115,134.34202131393015304ORDTPA
Table1a,2021.0,3.0,30977.0,33198.0,Chicago," IL""""",Kansas City," MO""""",13232.0,13198.0,MDW,MCI,405.0,391.0,164.97,WN,0.9942,164.72,WN,0.9942,164.72202131323213198MDWMCI
Table1a,2021.0,3.0,30977.0,33198.0,Chicago," IL""""",Kansas City," MO""""",13930.0,13198.0,ORD,MCI,405.0,572.0,158.26,UA,0.5126,155.36,UA,0.5126,155.36202131393013198ORDMCI
Table1a,2021.0,3.0,30977.0,33214.0,Chicago," IL""""",San Antonio," TX""""",13232.0,14683.0,MDW,SAT,1041.0,181.0,207.24,WN,0.9718,206.9,WN,0.9718,206.90202131323214683MDWSAT
Table1a,2021.0,3.0,30977.0,33214.0,Chicago," IL""""",San Antonio," TX""""",13930.0,14683.0,ORD,SAT,1041.0,426.0,216.3,AA,0.6496,208.3,AA,0.6496,208.30202131393014683ORDSAT
Table1a,2021.0,3.0,30977.0,33244.0,Chicago," IL""""",Memphis," TN""""",13232.0,13244.0,MDW,MEM,491.0,198.0,131.71,WN,0.972,130.27,WN,0.972,130.27202131323213244MDWMEM
Table1a,2021.0,3.0,30977.0,33244.0,Chicago," IL""""",Memphis," TN""""",13930.0,13244.0,ORD,MEM,491.0,329.0,160.01,AA,0.5291,157.1,AA,0.5291,157.10202131393013244ORDMEM
Table1a,2021.0,3.0,30977.0,33316.0,Chicago," IL""""",Omaha," NE""""",13232.0,13871.0,MDW,OMA,423.0,194.0,147.52,WN,0.9888,146.62,WN,0.9888,146.62202131323213871MDWOMA
Table1a,2021.0,3.0,30977.0,33316.0,Chicago," IL""""",Omaha," NE""""",13930.0,13871.0,ORD,OMA,423.0,262.0,161.29,AA,0.5427,159.43,AA,0.5427,159.43202131393013871ORDOMA
Table1a,2021.0,3.0,30977.0,33495.0,Chicago," IL""""",New Orleans," LA""""",13232.0,13495.0,MDW,MSY,836.0,347.0,144.22,WN,0.9831,142.81,WN,0.9831,142.81202131323213495MDWMSY
Table1a,2021.0,3.0,30977.0,33495.0,Chicago," IL""""",New Orleans," LA""""",13930.0,13495.0,ORD,MSY,836.0,569.0,146.1,AA,0.5167,144.18,AA,0.5167,144.18202131393013495ORDMSY
Table1a,2021.0,3.0,30977.0,33570.0,Chicago," IL""""",San Diego," CA""""",13232.0,14679.0,MDW,SAN,1728.0,493.0,190.79,WN,0.9951,190.59,WN,0.9951,190.59202131323214679MDWSAN
Table1a,2021.0,3.0,30977.0,33570.0,Chicago," IL""""",San Diego," CA""""",13930.0,14679.0,ORD,SAN,1728.0,1407.0,209.68,UA,0.5114,220.0,AA,0.3743,213.25202131393014679ORDSAN
Table1a,2021.0,3.0,30977.0,33667.0,Chicago," IL""""",Norfolk," VA (Metropolitan Area)""""",13232.0,13931.0,MDW,ORF,717.0,137.0,149.62,WN,0.973,148.02,WN,0.973,148.02202131323213931MDWORF
Table1a,2021.0,3.0,30977.0,33667.0,Chicago," IL""""",Norfolk," VA (Metropolitan Area)""""",13930.0,13931.0,ORD,ORF,717.0,366.0,171.18,UA,0.7127,166.3,UA,0.7127,166.30202131393013931ORDORF
Table1a,2021.0,3.0,30977.0,33667.0,Chicago," IL""""",Norfolk," VA (Metropolitan Area)""""",13930.0,14098.0,ORD,PHF,717.0,7.0,193.64,AA,0.9538,191.86,AA,0.9538,191.86202131393014098ORDPHF
Table1a,2021.0,3.0,30977.0,33728.0,Chicago," IL""""",Pensacola," FL""""",13232.0,14193.0,MDW,PNS,794.0,69.0,159.41,WN,0.9089,151.64,WN,0.9089,151.64202131323214193MDWPNS
Table1a,2021.0,3.0,30977.0,33728.0,Chicago," IL""""",Pensacola," FL""""",13930.0,14193.0,ORD,PNS,794.0,200.0,165.82,AA,0.4421,163.84,AA,0.4421,163.84202131393014193ORDPNS
Table1a,2021.0,3.0,30977.0,33851.0,Chicago," IL""""",Oklahoma City," OK""""",13232.0,13851.0,MDW,OKC,693.0,86.0,172.83,WN,0.9708,172.05,WN,0.9708,172.05202131323213851MDWOKC
Table1a,2021.0,3.0,30977.0,33851.0,Chicago," IL""""",Oklahoma City," OK""""",13930.0,13851.0,ORD,OKC,693.0,241.0,181.89,AA,0.5183,184.97,UA,0.4574,177.27202131393013851ORDOKC
Table1a,2021.0,3.0,30977.0,34027.0,Chicago," IL""""",West Palm Beach/Palm Beach," FL""""",13232.0,14027.0,MDW,PBI,1143.0,13.0,211.66,DL,0.5042,236.41,WN,0.479,186.40202131323214027MDWPBI
Table1a,2021.0,3.0,30977.0,34027.0,Chicago," IL""""",West Palm Beach/Palm Beach," FL""""",13930.0,14027.0,ORD,PBI,1143.0,317.0,189.41,AA,0.5785,182.18,AA,0.5785,182.18202131393014027ORDPBI
Table1a,2021.0,3.0,30977.0,34057.0,Chicago," IL""""",Portland," OR""""",13232.0,14057.0,MDW,PDX,1751.0,152.0,234.64,WN,0.9821,232.11,WN,0.9821,232.11202131323214057MDWPDX
Table1a,2021.0,3.0,30977.0,34057.0,Chicago," IL""""",Portland," OR""""",13930.0,14057.0,ORD,PDX,1751.0,963.0,235.36,UA,0.5007,242.22,AS,0.2916,217.48202131393014057ORDPDX
Table1a,2021.0,3.0,30977.0,34100.0,Chicago," IL""""",Philadelphia," PA""""",13232.0,14100.0,MDW,PHL,678.0,338.0,175.42,WN,0.9601,175.6,DL,0.0396,170.95202131323214100MDWPHL
Table1a,2021.0,3.0,30977.0,34100.0,Chicago," IL""""",Philadelphia," PA""""",13930.0,14100.0,ORD,PHL,678.0,1570.0,185.35,AA,0.7344,187.35,UA,0.2463,178.95202131393014100ORDPHL
Table1a,2021.0,3.0,30977.0,34321.0,Chicago," IL""""",Portland," ME""""",13232.0,14321.0,MDW,PWM,900.0,52.0,217.38,WN,0.9748,215.44,WN,0.9748,215.44202131323214321MDWPWM
Table1a,2021.0,3.0,30977.0,34321.0,Chicago," IL""""",Portland," ME""""",13930.0,14321.0,ORD,PWM,900.0,283.0,234.43,AA,0.4819,225.48,AA,0.4819,225.48202131393014321ORDPWM
Table1a,2021.0,3.0,30977.0,34492.0,Chicago," IL""""",Raleigh/Durham," NC""""",13232.0,14492.0,MDW,RDU,646.0,305.0,158.82,WN,0.9616,157.0,WN,0.9616,157.00202131323214492MDWRDU
Table1a,2021.0,3.0,30977.0,34492.0,Chicago," IL""""",Raleigh/Durham," NC""""",13930.0,14492.0,ORD,RDU,646.0,690.0,182.74,AA,0.573,183.62,UA,0.3575,177.96202131393014492ORDRDU
Table1a,2021.0,3.0,30977.0,34524.0,Chicago," IL""""",Richmond," VA""""",13232.0,14524.0,MDW,RIC,642.0,100.0,140.53,WN,0.9629,138.12,WN,0.9629,138.12202131323214524MDWRIC
Table1a,2021.0,3.0,30977.0,34524.0,Chicago," IL""""",Richmond," VA""""",13930.0,14524.0,ORD,RIC,642.0,294.0,182.98,UA,0.5415,183.69,AA,0.4093,176.80202131393014524ORDRIC
Table1a,2021.0,3.0,30977.0,34570.0,Chicago," IL""""",Reno," NV""""",13232.0,14570.0,MDW,RNO,1680.0,71.0,237.77,WN,0.9969,238.13,WN,0.9969,238.13202131323214570MDWRNO
Table1a,2021.0,3.0,30977.0,34570.0,Chicago," IL""""",Reno," NV""""",13930.0,14570.0,ORD,RNO,1680.0,220.0,259.54,AA,0.729,245.96,AA,0.729,245.96202131393014570ORDRNO
Table1a,2021.0,3.0,30977.0,34614.0,Chicago," IL""""",Salt Lake City," UT""""",13232.0,14869.0,MDW,SLC,1259.0,189.0,153.26,WN,0.9897,151.9,WN,0.9897,151.90202131323214869MDWSLC
Table1a,2021.0,3.0,30977.0,34614.0,Chicago," IL""""",Salt Lake City," UT""""",13930.0,14869.0,ORD,SLC,1259.0,894.0,168.78,DL,0.4746,166.07,AA,0.2504,160.11202131393014869ORDSLC
Table1a,2021.0,3.0,30977.0,34685.0,Chicago," IL""""",Savannah," GA""""",13232.0,14685.0,MDW,SAV,773.0,122.0,143.55,WN,0.8901,145.24,G4,0.05,63.57202131323214685MDWSAV
Table1a,2021.0,3.0,30977.0,34685.0,Chicago," IL""""",Savannah," GA""""",13930.0,14685.0,ORD,SAV,773.0,330.0,167.68,UA,0.6391,169.98,AA,0.3053,158.25202131393014685ORDSAV
Table1a,2021.0,3.0,30977.0,34986.0,Chicago," IL""""",Sarasota/Bradenton," FL""""",13232.0,14986.0,MDW,SRQ,1050.0,156.0,147.72,WN,0.9778,146.29,WN,0.9778,146.29202131323214986MDWSRQ
Table1a,2021.0,3.0,30977.0,34986.0,Chicago," IL""""",Sarasota/Bradenton," FL""""",13930.0,14986.0,ORD,SRQ,1050.0,235.0,180.98,UA,0.4815,190.34,AA,0.451,165.88202131393014986ORDSRQ
Table1a,2021.0,3.0,30977.0,35096.0,Chicago," IL""""",Syracuse," NY""""",13232.0,15096.0,MDW,SYR,607.0,2.0,279.75,DL,1.0,279.75,DL,1.0,279.75202131323215096MDWSYR
Table1a,2021.0,3.0,30977.0,35096.0,Chicago," IL""""",Syracuse," NY""""",13930.0,15096.0,ORD,SYR,607.0,181.0,258.21,UA,0.5745,249.57,UA,0.5745,249.57202131393015096ORDSYR
Table1a,2021.0,3.0,30977.0,35412.0,Chicago," IL""""",Knoxville," TN""""",13232.0,15412.0,MDW,TYS,475.0,21.0,113.16,G4,0.8053,75.06,G4,0.8053,75.06202131323215412MDWTYS
Table1a,2021.0,3.0,30977.0,35412.0,Chicago," IL""""",Knoxville," TN""""",13930.0,15412.0,ORD,TYS,475.0,252.0,167.74,UA,0.5879,168.89,AA,0.3827,160.61202131393015412ORDTYS
Table1a,2021.0,3.0,30994.0,30194.0,Charleston," SC""""",Dallas/Fort Worth," TX""""",10994.0,11259.0,CHS,DAL,987.0,101.0,179.42,WN,0.9407,176.29,WN,0.9407,176.29202131099411259CHSDAL
Table1a,2021.0,3.0,30994.0,30194.0,Charleston," SC""""",Dallas/Fort Worth," TX""""",10994.0,11298.0,CHS,DFW,987.0,235.0,205.21,AA,0.9191,204.32,UA,0.0176,198.32202131099411298CHSDFW
Table1a,2021.0,3.0,30994.0,30852.0,Charleston," SC""""",Washington," DC (Metropolitan Area)""""",10994.0,10821.0,CHS,BWI,472.0,374.0,140.01,WN,0.9334,136.68,WN,0.9334,136.68202131099410821CHSBWI
Table1a,2021.0,3.0,30994.0,30852.0,Charleston," SC""""",Washington," DC (Metropolitan Area)""""",10994.0,11278.0,CHS,DCA,472.0,295.0,166.15,AA,0.9542,165.51,AA,0.9542,165.51202131099411278CHSDCA
Table1a,2021.0,3.0,30994.0,30852.0,Charleston," SC""""",Washington," DC (Metropolitan Area)""""",10994.0,12264.0,CHS,IAD,472.0,186.0,151.98,UA,0.9567,149.47,UA,0.9567,149.47202131099412264CHSIAD
Table1a,2021.0,3.0,30994.0,30977.0,Charleston," SC""""",Chicago," IL""""",10994.0,13232.0,CHS,MDW,760.0,186.0,151.64,WN,0.9656,149.08,WN,0.9656,149.08202131099413232CHSMDW
Table1a,2021.0,3.0,30994.0,30977.0,Charleston," SC""""",Chicago," IL""""",10994.0,13930.0,CHS,ORD,760.0,394.0,179.71,UA,0.6272,177.55,UA,0.6272,177.55202131099413930CHSORD
Table1a,2021.0,3.0,30994.0,31453.0,Charleston," SC""""",Houston," TX""""",10994.0,12191.0,CHS,HOU,928.0,77.0,182.99,WN,0.882,177.07,WN,0.882,177.07202131099412191CHSHOU
Table1a,2021.0,3.0,30994.0,31453.0,Charleston," SC""""",Houston," TX""""",10994.0,12266.0,CHS,IAH,928.0,160.0,215.7,UA,0.812,214.62,AA,0.0736,194.07202131099412266CHSIAH
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,11618.0,CHS,EWR,677.0,486.0,168.27,UA,0.6771,171.07,B6,0.2795,154.90202131099411618CHSEWR
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,12197.0,CHS,HPN,677.0,11.0,222.13,AA,0.7273,223.25,AA,0.7273,223.25202131099412197CHSHPN
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,12391.0,CHS,ISP,677.0,19.0,177.33,WN,0.9086,169.17,WN,0.9086,169.17202131099412391CHSISP
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,12478.0,CHS,JFK,677.0,661.0,149.04,B6,0.5982,135.69,B6,0.5982,135.69202131099412478CHSJFK
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,12953.0,CHS,LGA,677.0,388.0,156.46,DL,0.4849,176.51,B6,0.4007,129.97202131099412953CHSLGA
Table1a,2021.0,3.0,30994.0,31703.0,Charleston," SC""""",New York City," NY (Metropolitan Area)""""",10994.0,15070.0,CHS,SWF,677.0,1.0,250.8,AA,1.0,250.8,AA,1.0,250.80202131099415070CHSSWF
Table1a,2021.0,3.0,30994.0,32467.0,Charleston," SC""""",Miami," FL (Metropolitan Area)""""",10994.0,11697.0,CHS,FLL,489.0,144.0,143.12,B6,0.4917,133.37,3M,0.1508,94.55202131099411697CHSFLL
